"id","codigo","codigoprograma","titulo","created_at","updated_at","ano","codigoesfera","codigofuncao","codigosubfuncao","nomeesfera","nomefuncao","nomeorgao","nomesubfuncao","codigoorgao"
81564,"11400","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - FUNTELC.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,FUNDAÇÃO DE TELEDUCAÇÃO DO CEARÁ,ADMINISTRAÇÃO GERAL,"30200001"
81565,"11401","211",Capacitação de Servidores para o Desenvolvimento das Atividades Administrativas - SDA.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","122","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,ADMINISTRAÇÃO GERAL,"21000000"
81566,"11402","514",Apoio à Realização de Eventos de Capacitação para a Profissionalização do Preso.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","06","122","01 - FISCAL",SEGURANÇA PÚBLICA,SECRETARIA DA ADMINISTRAÇÃO PENITENCIÁRIA,ADMINISTRAÇÃO GERAL,"18000000"
81567,"11403","211",Realização de Atividades de Desenvolvimento Institucional - SDA.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","122","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,ADMINISTRAÇÃO GERAL,"21000000"
81568,"11405","421",Promoção e Participação em Eventos do Sistema Estadual de Cultura.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81569,"11406","256",Realização de Serviços de Comunicação Institucional.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","04","131","01 - FISCAL",ADMINISTRAÇÃO,CASA CIVIL,COMUNICAÇÃO SOCIAL,"30000000"
81570,"11407","421",Promoção do Festival Música na Ibiapaba - Festival Mi.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81572,"11410","421",Implantação dos Escritórios Regionais de Cultura.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81573,"11411","421",Promoção da Bienal Internacional do Livro.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81574,"11412","726",Assessoramento aos Catadores Fomentando a sua Inclusão na Rede Produtiva da Reciclagem de Resíduos Sólidos.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO MEIO AMBIENTE,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57000000"
81575,"11413","421",Promoção da Bienal Circula Ceará.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81576,"11414","421",Promoção do Festival Maloca Dragão.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81577,"11415","421",Promoção do Festival Solar Fotografia.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81578,"11416","421","Apoio, Participação e Realização de Eventos Culturais.",2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81571,"11408","421",Elaboração dos Planos Setoriais e de Segmentos Artísticos e Culturais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81579,"11417","312",Apoio à Fiscalização no uso Inadequado de Agrotóxicos.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81580,"11418","726",Assessoramento de Consórcios para Implementação de Coleta Seletiva.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO MEIO AMBIENTE,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57000000"
81581,"11419","421",Promoção de Ações Institucionais e de Comunicação da Secretaria.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81582,"11420","312",Apoio ao Monitoramento das Moscas das Frutas.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81583,"11422","421",Promoção do Selo de Responsabilidade Cultural.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81584,"11424","423",Produção de Material do Patrimônio Cultural.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","391","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,"PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO","27000000"
81585,"11425","312",Apoio a Fiscalizações nas Propriedades Rurais de Maior Risco Sanitário.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81586,"11427","312",Apoio à Fiscalização em Estabelecimentos com Serviço de Inspeção Estadual.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81587,"11428","312",Apoio à Realização de Blitz Volante nas Vias/Rotas de maior Risco Sanitário.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81588,"11429","421",Fortalecimento das Instituições Centenárias da Sociedade Civil.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81589,"11430","421",Produção do Seminário Cultura do Acesso.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81590,"11432","256",Publicação e Divulgação de Atos Oficiais e Legais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","04","131","01 - FISCAL",ADMINISTRAÇÃO,CASA CIVIL,COMUNICAÇÃO SOCIAL,"30000000"
81591,"11433","423","Requalificação, Restauração e Conservação de Bens Imóveis de Relevância Cultural.",2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","391","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,"PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO","27000000"
81592,"11434","312",Aquisição e Instalação de Material Permanente dos Núcleos Locais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81593,"11435","312",Realização de Obras para a Estruturação Física dos Núcleos Locais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","609","01 - FISCAL",AGRICULTURA,AGÊNCIA DE DEFESA AGROPECUÁRIA DO ESTADO DO CEARÁ,DEFESA AGROPECUÁRIA,"56200006"
81594,"11436","725",Elaboração do Plano Estadual de Mudanças Climáticas.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO MEIO AMBIENTE,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57000000"
81595,"11437","423",Implementação do Centro Cultural do Cariri.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","391","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,"PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO","27000000"
81596,"11438","422",Promoção das Ações Formativas do Theatro José de Alencar - TJA.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81597,"11439","423",Implementação do Complexo Cultural Estação das Artes.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","391","01 - FISCAL",CULTURA,SUPERINTENDÊNCIA DE OBRAS PÚBLICAS,"PATRIMÔNIO HISTÓRICO, ARTÍSTICO E ARQUEOLÓGICO","27000000"
81598,"11440","422",Promoção das Ações Formativas do Centro Cultural Bom Jardim - CCBJ.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81599,"11442","371",Capacitação de Multiplicadores de Educação Ambiental (PROSATUR).,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","695","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO TURISMO,TURISMO,"36000000"
81600,"11443","725",Elaboração e Publicação da Lei de Gerenciamento Costeiro do Ceará.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DO MEIO AMBIENTE,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57000000"
81601,"11446","634",Implantação do Sistema de Inteligência em Saúde.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","10","571","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,DESENVOLVIMENTO CIENTÍFICO,"24200004"
81602,"11447","222",Realização de Concurso Público - SRH.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DOS RECURSOS HÍDRICOS,ADMINISTRAÇÃO GERAL,"29000000"
81603,"11448","515",Reaparelhamento e Modernização dos Órgãos Estaduais de Execução e de Apoio.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","03","122","01 - FISCAL",ESSENCIAL À JUSTIÇA,FUNDO DE DEFESA DOS DIREITOS DIFUSOS DO ESTADO DO CEARÁ,ADMINISTRAÇÃO GERAL,"15200002"
81604,"11449","634",Reestruturação da Rede de Bibliotecas do SUS.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","10","573","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,DIFUSÃO DO CONHECIMENTO CIENTÍFICO E TECNOLÓGICO,"24200004"
81605,"11450","362",Estruturação de Arranjos Produtivos Locais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","11","334","01 - FISCAL",TRABALHO,SECRETARIA DO DESENVOLVIMENTO ECONÔMICO E TRABALHO,FOMENTO AO TRABALHO,"56000000"
81606,"11451","136",Desenvolvimento e Capacitação dos Profissionais da Socioeducação.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","128","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,FORMAÇÃO DE RECURSOS HUMANOS,"47100004"
81607,"11452","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - CEE.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","12","122","01 - FISCAL",EDUCAÇÃO,CONSELHO ESTADUAL DE EDUCAÇÃO,ADMINISTRAÇÃO GERAL,"30200002"
81608,"11453","421",Promoção de Ocupações e Programação dos Equipamentos Culturais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81609,"11454","136",Reforma dos Centros Socioeducativos.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
81610,"11455","136",Formação Profissional para Adolescentes em Medidas Socioeducativas e Egressos do Sistema.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
81611,"11456","331",Concessão de Incentivos para o Desenvolvimento Industrial do Estado do Ceará.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","22","661","01 - FISCAL",INDÚSTRIA,FUNDO DE DESENVOLVIMENTO INDUSTRIAL,PROMOÇÃO INDUSTRIAL,"56200002"
81612,"11457","136","Aquisição de Máquinas, Equipamentos e Veículos.",2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
86555,"22075","500",Manutenção e Funcionamento Administrativo - FUNDES,2024-01-02 14:06:06.129,2024-01-02 14:06:06.129,2022,"02","10","122","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,ADMINISTRAÇÃO GERAL,"24200004"
86556,"22076","500",Manutenção e Funcionamento de TI - FUNDES,2024-01-02 14:06:06.129,2024-01-02 14:06:06.129,2022,"02","10","126","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,TECNOLOGIA DA INFORMAÇÃO,"24200004"
81613,"11458","136","Desenvolvimento de Eventos e Atividades de Arte, Cultura e Esporte para Adolescentes em Medidas Socioeducativas.",2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
81614,"11459","136",Programa de Formação em Arte e Cultura para Adolescentes em Privação de Liberdade.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
81615,"11460","136",Fortalecimento do Sistema Socioeduativo.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
81616,"11461","136",Realização de Estudos Visando a Contenção da Superlotação de Centros Socioeducativo.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","243","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE,"47100004"
81617,"11463","634",Implementação da Política Estadual da Regulação das Práticas de Ensino na Saúde.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","10","128","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,FORMAÇÃO DE RECURSOS HUMANOS,"24200004"
81618,"11464","634",Instalação de um Hub de Startups em Saúde.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","10","573","02 - SEGURIDADE SOCIAL",SAÚDE,FUNDO ESTADUAL DE SAÚDE,DIFUSÃO DO CONHECIMENTO CIENTÍFICO E TECNOLÓGICO,"24200004"
81619,"11465","411",Apoio às ações que tenham por fundamento a inovação tecnológica e social - UVA.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","12","364","01 - FISCAL",EDUCAÇÃO,FUNDAÇÃO UNIVERSIDADE VALE DO ACARAÚ,ENSINO SUPERIOR,"31200002"
81620,"11466","122",Apoio Financeiro para o Centro de Referência.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","244","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,FUNDO ESTADUAL DE ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITÁRIA,"47200002"
81621,"11467","724",Implementação do Cadastro Ambiental Rural.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","542","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA ESTADUAL DO MEIO AMBIENTE,CONTROLE AMBIENTAL,"57200001"
81622,"11468","421",Promoção do Prêmio Coletivos de Arte e Cultura das Periferias do Ceará.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81623,"11469","421",Dinamização das Ações dos Agentes de Leitura.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","13","392","01 - FISCAL",CULTURA,SECRETARIA DA CULTURA,DIFUSÃO CULTURAL,"27000000"
81624,"11470","724",Aquisição de Equipamentos para Execução do CAR.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","542","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA ESTADUAL DO MEIO AMBIENTE,CONTROLE AMBIENTAL,"57200001"
81625,"11471","724",Ampliação do Controle e Fiscalização dos Recursos Ambientais Estaduais.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA ESTADUAL DO MEIO AMBIENTE,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57200001"
81626,"11472","724",Implementação de Ações de Monitoramento e Fiscalização Ambiental no Estado do Ceará.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","541","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA ESTADUAL DO MEIO AMBIENTE,PRESERVAÇÃO E CONSERVAÇÃO AMBIENTAL,"57200001"
81627,"11473","321",Manutenção do Investimento do Hub Aéreo através de Subvenção Econômica.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","23","691","01 - FISCAL",COMÉRCIO E SERVIÇOS,SECRETARIA DO DESENVOLVIMENTO ECONÔMICO E TRABALHO,PROMOÇÃO COMERCIAL,"56000000"
81628,"11474","211",Capacitação de Servidores para o Desenvolvimento das Atividades Administrativas - FUNSIT.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","03","128","01 - FISCAL",ESSENCIAL À JUSTIÇA,FUNDO DE SEGURANÇA INSTITUCIONAL E INTELIGÊNCIA DO MINISTÉRIO PÚBLICO,FORMAÇÃO DE RECURSOS HUMANOS,"15200003"
81629,"11475","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - SECITECE.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","19","122","01 - FISCAL",CIÊNCIA E TECNOLOGIA,"SECRETARIA DA CIÊNCIA, TECNOLOGIA E EDUCAÇÃO SUPERIOR",ADMINISTRAÇÃO GERAL,"31000000"
81630,"11476","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - CASA CIVIL.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,CASA CIVIL,ADMINISTRAÇÃO GERAL,"30000000"
81631,"11477","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - ADECE.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"03","04","122","03 - INVESTIMENTOS ESTATAIS",ADMINISTRAÇÃO,AGÊNCIA DE DESENVOLVIMENTO DO ESTADO DO CEARÁ S.A.,ADMINISTRAÇÃO GERAL,"56200003"
81632,"11478","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - SPS.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","122","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,"SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS",ADMINISTRAÇÃO GERAL,"47000000"
81633,"11479","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - VICEGOV.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","04","122","01 - FISCAL",ADMINISTRAÇÃO,ASSESSORIA  ESPECIAL  DA  VICE-GOVERNADORIA,ADMINISTRAÇÃO GERAL,"58000000"
81634,"11480","211",Capacitação de Servidores para o Desenvolvimento das Atividades Administrativas - SEAS.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","122","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ADMINISTRAÇÃO GERAL,"47100004"
81635,"11481","211",Realização de Atividades de Desenvolvimento Institucional - SEAS.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"02","08","122","02 - SEGURIDADE SOCIAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ADMINISTRAÇÃO GERAL,"47100004"
81636,"11482","222",Realização de Concurso Público - SEAS.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","08","122","01 - FISCAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ADMINISTRAÇÃO GERAL,"47100004"
81637,"11483","222",Realização de Seleção Pública para Servidores Temporários - SEAS.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","08","122","01 - FISCAL",ASSISTÊNCIA SOCIAL,SUPERINTENDÊNCIA DO SISTEMA ESTADUAL DE ATENDIMENTO SÓCIOEDUCATIVO,ADMINISTRAÇÃO GERAL,"47100004"
81638,"11484","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - SETUR.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","23","695","01 - FISCAL",COMÉRCIO E SERVIÇOS,SECRETARIA DO TURISMO,TURISMO,"36000000"
81639,"11485","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - SRH.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","122","01 - FISCAL",GESTÃO AMBIENTAL,SECRETARIA DOS RECURSOS HÍDRICOS,ADMINISTRAÇÃO GERAL,"29000000"
81640,"11486","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - SOHIDRA.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","18","544","01 - FISCAL",GESTÃO AMBIENTAL,SUPERINTENDÊNCIA DE OBRAS HIDRÁULICAS,RECURSOS HÍDRICOS,"29200001"
81641,"11487","211",Realização de Obras de Reforma ou Ampliação da Estrutura Física Administrativa - SDA.,2024-01-02 14:06:06.088,2024-01-02 14:06:06.088,2022,"01","20","122","01 - FISCAL",AGRICULTURA,SECRETARIA DO DESENVOLVIMENTO AGRÁRIO,ADMINISTRAÇÃO GERAL,"21000000"
